Customer_ID,Customer_Age,Customer_Gender
31246,27,Female
31247,40,Female
31248,41,Female
31250,38,Female
31259,37,Female
31260,26,Male
31261,28,Female
31263,68,Male
31264,38,Female
31265,52,Male
31267,18,Female
31268,66,Male
31271,43,Female
31275,23,Female
31277,20,Female
31281,28,Male
31283,20,Male
31287,48,Male
31288,66,Female
31290,20,Female
31292,35,Female
31294,57,Male
31295,29,Female
31298,37,Male
31299,33,Male
31303,49,Female
31305,33,Female
31307,46,Male
31308,28,Female
31309,36,Male
31311,51,Male
31312,25,Female
31313,25,Female
31314,53,Male
31320,22,Female
31321,37,Male
31323,21,Male
31324,39,Male
31325,42,Male
31327,21,Female
31329,19,Female
31333,30,Male
31334,38,Female
31336,41,Male
31337,31,Female
31338,27,Female
31339,33,Male
31340,23,Male
31341,50,Female
31342,38,Female
31343,65,Male
31347,30,Female
31351,22,Female
31352,25,Female
31353,26,Female
31354,35,Female
31355,21,Other
31357,37,Male
31358,25,Female
31360,21,Female
31361,30,Female
31365,31,Other
31366,53,Female
31371,26,Female
31372,30,Female
31373,31,Female
31374,42,Female
31376,37,Female
31380,43,Male
31381,30,Female
31382,19,Male
31386,40,Female
31388,38,Male
31389,26,Female
31390,45,Male
31393,32,Female
31394,30,Male
31395,27,Female
31396,48,Female
31397,38,Female
31399,18,Male
31402,38,Male
31405,36,Female
31407,48,Female
31408,40,Female
31411,53,Female
31414,26,Male
31417,28,Female
31418,43,Male
31419,23,Male
31420,19,Male
31421,41,Male
31422,33,Female
31423,41,Female
31426,19,Female
31427,32,Male
31428,33,Female
31430,26,Female
31431,27,Female
31432,22,Male
31433,37,Male
31434,21,Female
31435,49,Male
31438,27,Male
31440,28,Male
31441,38,Female
31442,19,Male
31443,32,Female
31444,21,Female
31445,40,Female
31448,28,Female
31450,38,Male
31451,41,Male
31456,25,Female
31457,50,Female
31459,30,Female
31460,22,Male
31461,32,Female
31462,18,Male
31465,28,Male
31470,58,Female
31472,36,Female
31473,19,Female
31474,20,Female
31475,27,Male
31476,30,Female
31477,39,Male
31478,30,Male
31479,33,Female
31480,43,Male
31483,35,Female
31486,19,Female
31487,28,Female
31488,43,Female
31489,26,Male
31490,31,Male
31491,30,Female
31495,37,Female
31496,28,Male
31497,23,Male
31498,21,Male
31501,39,Male
31502,40,Male
31503,18,Female
31504,20,Male
31507,29,Female
31508,30,Male
31510,18,Female
31514,38,Female
31516,22,Female
31517,28,Male
31518,26,Male
31520,42,Female
31523,27,Female
31524,43,Female
31527,41,Female
31528,22,Female
31529,41,Male
31530,41,Female
31531,33,Male
31532,23,Female
31533,40,Female
31534,57,Male
31536,37,Male
31537,50,Other
31538,38,Female
31539,30,Male
31540,29,Male
31541,36,Male
31542,50,Female
31543,42,Male
31544,57,Male
31549,30,Male
31552,33,Female
31554,30,Male
31555,27,Female
31556,31,Female
31557,28,Male
31558,61,Male
31559,43,Male
31561,33,Female
31566,18,Female
31568,43,Male
31572,47,Female
31573,26,Female
31576,68,Male
31578,36,Female
31580,40,Female
31581,50,Male
31583,45,Male
31584,40,Male
31587,26,Other
31588,36,Male
31589,52,Male
31590,69,Male
31591,45,Female
31592,37,Female
31593,29,Male
31594,26,Male
31596,31,Female
31598,23,Female
31601,22,Male
31603,25,Male
31604,40,Female
31606,33,Female
31608,48,Female
31610,38,Female
31611,53,Male
31613,40,Female
31615,25,Female
31616,39,Male
31617,21,Other
31618,35,Female
31620,21,Male
31621,56,Male
31624,27,Male
31625,18,Female
31627,42,Female
31628,18,Male
31630,30,Male
31632,37,Male
31635,39,Female
31636,51,Male
31637,38,Male
31641,38,Male
31642,25,Female
31643,28,Female
31645,27,Female
31646,35,Other
31647,23,Female
31648,28,Male
31649,41,Male
31652,42,Female
31653,35,Female
31654,39,Male
31655,27,Female
31656,35,Female
31657,25,Female
31660,61,Male
31661,55,Male
31662,38,Female
31664,22,Male
31665,22,Male
31666,22,Male
31667,45,Male
31671,37,Female
31674,42,Male
31675,29,Male
31676,23,Male
31679,19,Female
31681,47,Male
31682,22,Female
31683,27,Female
31686,22,Female
31688,32,Male
31689,31,Female
31691,29,Female
31693,40,Female
31695,53,Male
31696,27,Female
31700,37,Male
31705,27,Male
31707,40,Male
31708,48,Female
31709,19,Male
31711,42,Male
31712,27,Male
31714,28,Male
31718,40,Female
31722,19,Male
31723,20,Male
31731,33,Female
31732,32,Male
31733,22,Female
31734,19,Male
31735,52,Male
31737,35,Female
31739,45,Female
31741,36,Male
31742,28,Female
31743,21,Female
31744,39,Female
31746,18,Female
31747,20,Female
31748,19,Female
31749,45,Female
31751,55,Male
31754,29,Female
31758,43,Female
31759,21,Female
31760,29,Male
31763,43,Female
31766,41,Male
31768,23,Female
31769,38,Female
31770,20,Male
31772,20,Female
31773,42,Female
31774,26,Female
31778,41,Female
31779,26,Female
31781,22,Male
31782,21,Female
31785,21,Male
31786,29,Male
31788,31,Female
31791,43,Female
31792,35,Male
31793,20,Female
31795,51,Male
31796,21,Female
31797,19,Female
31798,33,Male
31799,26,Male
31800,26,Female
31803,27,Female
31804,27,Female
31805,21,Female
31807,32,Male
31809,33,Female
31810,26,Female
31811,41,Female
31816,40,Male
31818,37,Female
31822,64,Female
31826,41,Female
31827,40,Male
31830,19,Male
31831,26,Female
31832,28,Male
31834,26,Female
31835,22,Female
31836,18,Male
31837,25,Female
31838,36,Female
31839,35,Female
31840,39,Male
31841,23,Male
31842,49,Female
31843,20,Female
31844,46,Female
31845,18,Male
31846,27,Female
31848,30,Male
31851,38,Male
31853,27,Female
31854,20,Male
31855,47,Female
31859,52,Female
31863,31,Female
31866,52,Female
31867,36,Female
31868,31,Female
31871,43,Female
31872,33,Male
31873,32,Female
31876,29,Female
31880,47,Male
31882,40,Male
31886,35,Male
31887,32,Male
31888,25,Female
31889,18,Male
31891,40,Male
31892,28,Female
31896,38,Female
31897,60,Female
31901,21,Male
31902,28,Male
31905,28,Male
31907,25,Male
31909,18,Female
31910,27,Female
31913,31,Female
31914,29,Male
31915,45,Female
31916,36,Female
31917,28,Female
31921,32,Female
31923,38,Female
31924,46,Female
31925,42,Male
31927,37,Female
31932,31,Female
31934,41,Male
31936,36,Male
31938,33,Female
31939,33,Male
31941,25,Female
31946,33,Female
31949,38,Male
31952,37,Male
31953,31,Male
31954,31,Female
31955,51,Female
31958,20,Female
31959,39,Female
31962,19,Female
31964,18,Female
31965,45,Male
31967,29,Male
31969,36,Male
31970,56,Male
31971,18,Female
31972,27,Other
31975,39,Male
31976,27,Male
31977,33,Male
31981,33,Male
31982,25,Male
31983,21,Female
31987,23,Male
31991,59,Female
31993,21,Female
31994,38,Male
31997,29,Female
31998,41,Female
32000,22,Female
32001,26,Male
32002,41,Female
32004,25,Female
32006,31,Female
32007,22,Male
32010,19,Female
32012,53,Male
32014,19,Male
32017,45,Male
32018,20,Male
32020,30,Other
32023,28,Male
32025,33,Male
32028,25,Female
32031,31,Female
32032,29,Female
32033,28,Male
32034,53,Male
32035,18,Female
32036,25,Female
32037,28,Male
32038,52,Male
32039,38,Female
32041,45,Female
32043,22,Female
32045,41,Male
32046,22,Female
32050,27,Female
32051,39,Male
32052,36,Female
32055,59,Male
32056,28,Male
32058,38,Female
32059,29,Male
32060,43,Male
32065,36,Female
32066,25,Female
32067,20,Male
32070,51,Male
32071,22,Male
32072,31,Female
32073,22,Male
32074,20,Male
32076,29,Male
32077,51,Female
32078,22,Female
32079,66,Female
32080,30,Male
32084,28,Female
32085,28,Male
32087,33,Female
32088,20,Male
32089,37,Male
32094,33,Female
32095,29,Female
32096,33,Female
32098,47,Male
32101,32,Female
32104,20,Male
32105,32,Female
32106,36,Female
32107,21,Male
32108,42,Female
32109,23,Female
32116,18,Female
32117,25,Male
32120,30,Female
32121,23,Female
32122,25,Female
32125,21,Male
32127,35,Female
32128,27,Female
32131,51,Female
32132,51,Female
32134,36,Male
32135,21,Female
32139,64,Female
32140,38,Female
32141,25,Female
32142,30,Male
32143,25,Male
32145,30,Female
32146,25,Female
32150,33,Female
32153,43,Male
32158,27,Female
32159,19,Female
32160,32,Male
32161,39,Female
32162,45,Male
32170,26,Female
32171,25,Female
32172,30,Male
32173,26,Female
32176,32,Male
32177,25,Female
32179,51,Female
32181,53,Female
32182,46,Other
32183,29,Female
32185,21,Female
32186,27,Female
32188,28,Male
32190,18,Female
32192,37,Female
32193,28,Male
32196,33,Male
32197,28,Female
32198,47,Female
32203,26,Female
32204,45,Female
32205,37,Female
32207,47,Male
32210,27,Female
32213,29,Male
32216,33,Male
32217,38,Male
32218,29,Female
32219,37,Female
32220,35,Female
32222,29,Other
32223,35,Male
32225,25,Female
32226,29,Male
32227,29,Female
32228,22,Male
32229,50,Male
32230,53,Female
32231,29,Female
32236,26,Male
32239,29,Female
32240,30,Male
32242,22,Female
32243,31,Male
32244,29,Female
32245,37,Female
32246,45,Male
32248,18,Female
32249,41,Male
32250,39,Male
32254,20,Female
32255,38,Female
32256,37,Female
32258,31,Female
32259,29,Male
32260,29,Male
32261,31,Female
32262,25,Female
32263,50,Male
32264,47,Male
32268,33,Male
32269,26,Male
32270,63,Female
32271,39,Female
32273,31,Male
32274,25,Male
32276,23,Female
32277,18,Female
32279,20,Male
32280,30,Male
32282,35,Male
32283,25,Male
32284,25,Female
32285,18,Male
32286,43,Male
32288,43,Male
32289,45,Female
32290,52,Male
32291,20,Male
32292,37,Male
32293,25,Male
32294,21,Male
32295,42,Male
32298,18,Female
32301,22,Female
32302,43,Female
32308,23,Male
32309,31,Male
32311,26,Male
32312,23,Male
32314,46,Male
32316,23,Female
32317,19,Female
32318,18,Female
32320,21,Female
32321,40,Male
32322,26,Female
32324,23,Female
32325,21,Male
32326,20,Male
32327,37,Female
32328,36,Female
32329,43,Male
32331,30,Male
32332,31,Male
32333,29,Female
32335,20,Male
32336,29,Male
32337,41,Male
32338,45,Male
32339,50,Female
32340,32,Female
32341,33,Female
32342,18,Male
32343,40,Female
32346,40,Female
32349,19,Female
32350,22,Female
32351,38,Male
32352,21,Male
32353,27,Female
32356,25,Male
32357,38,Female
32358,37,Female
32359,20,Male
32360,45,Male
32361,48,Male
32365,23,Male
32366,60,Female
32368,50,Female
32369,19,Female
32371,52,Male
32372,28,Female
32374,32,Female
32375,19,Female
32376,40,Female
32378,43,Female
32379,21,Female
32380,40,Female
32381,21,Female
32382,26,Male
32383,43,Female
32384,23,Female
32385,35,Male
32388,32,Female
32389,23,Female
32390,48,Male
32394,21,Female
32396,38,Female
32398,25,Female
32399,37,Female
32401,41,Female
32403,30,Female
32405,36,Male
32407,20,Female
32409,59,Female
32410,27,Female
32411,53,Male
32412,42,Male
32413,25,Female
32414,33,Female
32415,28,Female
32416,23,Male
32417,61,Female
32418,23,Female
32419,25,Male
32420,23,Male
32421,18,Female
32424,29,Female
32429,23,Female
32430,26,Female
32432,21,Female
32434,18,Female
32437,35,Female
32438,20,Female
32440,45,Male
32442,42,Male
32444,25,Male
32445,28,Female
32446,49,Female
32448,36,Female
32450,35,Female
32452,32,Female
32454,32,Female
32456,30,Female
32462,52,Female
32463,30,Male
32464,19,Female
32465,51,Male
32466,31,Female
32467,45,Male
32468,28,Male
32471,40,Female
32472,20,Male
32473,35,Female
32476,45,Male
32477,29,Female
32482,48,Male
32485,42,Female
32487,23,Male
32488,40,Female
32489,20,Male
32492,49,Male
32494,28,Female
32495,35,Male
32496,31,Female
32497,28,Female
32498,21,Male
32499,46,Male
32502,19,Female
32503,29,Male
32504,35,Other
32506,38,Male
32508,56,Male
32509,65,Female
32512,20,Male
32519,63,Female
32520,18,Female
32522,39,Female
32523,31,Female
32524,39,Male
32525,30,Female
32526,49,Male
32527,53,Female
32529,56,Male
32531,23,Female
32534,42,Male
32535,48,Male
32537,51,Male
32539,18,Female
32540,32,Female
32542,53,Female
32543,20,Female
32544,43,Male
32547,21,Female
32549,26,Male
32551,46,Male
32552,25,Male
32553,37,Male
32554,30,Female
32555,35,Female
32559,32,Male
32563,62,Male
32564,25,Male
32566,25,Other
32567,18,Female
32570,25,Female
32572,29,Female
32575,57,Male
32576,67,Female
32578,21,Female
32581,18,Male
32582,58,Female
32583,30,Female
32584,51,Male
32588,42,Female
32592,27,Male
32593,29,Female
32594,19,Male
32596,56,Female
32597,41,Female
32598,28,Female
32600,19,Female
32601,27,Female
32602,38,Female
32603,22,Female
32605,18,Female
32608,59,Male
32609,38,Male
32611,41,Female
32614,35,Male
32615,31,Female
32617,38,Female
32618,33,Female
32619,41,Female
32620,35,Male
32621,38,Female
32622,25,Male
32623,33,Male
32624,39,Female
32626,32,Male
32627,43,Female
32628,48,Female
32629,39,Female
32630,68,Female
32632,50,Female
32634,25,Male
32638,38,Female
32641,27,Female
32642,31,Male
32647,48,Male
32649,35,Other
32651,41,Female
32652,26,Female
32653,23,Male
32654,61,Male
32655,18,Female
32657,67,Female
32659,20,Male
32660,27,Female
32665,35,Female
32666,38,Female
32667,35,Male
32670,36,Male
32671,38,Female
32672,40,Male
32675,29,Male
32676,29,Female
32678,26,Male
32679,30,Male
32680,47,Male
32683,25,Male
32684,22,Male
32685,29,Female
32686,43,Female
32687,40,Male
32688,35,Female
32690,31,Female
32691,33,Male
32693,35,Male
32696,19,Male
32699,49,Male
32700,38,Male
32701,37,Male
32702,25,Female
32703,20,Female
32704,18,Female
32705,18,Male
32706,58,Female
32707,19,Female
32710,42,Male
32711,30,Female
32714,35,Female
32715,25,Male
32717,35,Female
32719,21,Male
32720,30,Female
32721,39,Male
32723,21,Male
32726,29,Female
32727,27,Female
32728,29,Female
32729,33,Female
32733,48,Male
32735,27,Male
32736,20,Female
32738,19,Male
32739,40,Male
32742,52,Male
32743,62,Female
32745,63,Male
32746,25,Male
32748,25,Female
32749,33,Male
32750,19,Female
32751,56,Male
32752,26,Female
32756,26,Female
32758,30,Male
32759,36,Male
32762,45,Male
32763,31,Female
32767,42,Male
32768,51,Male
32770,65,Male
32771,64,Female
32776,25,Male
32777,25,Female
32778,22,Male
32779,36,Female
32780,21,Female
32782,39,Female
32784,18,Female
32785,30,Male
32786,29,Male
32788,18,Male
32789,19,Male
32790,26,Female
32792,21,Female
32793,22,Male
32794,46,Female
32798,36,Male
32799,20,Female
32800,18,Female
32801,66,Female
32802,18,Female
32804,43,Female
32807,19,Male
32808,20,Male
32810,40,Female
32812,28,Female
32813,18,Female
32814,39,Female
32816,18,Female
32817,53,Male
32818,51,Male
32820,41,Male
32821,23,Female
32822,29,Female
32823,36,Male
32825,21,Male
32826,20,Female
32829,25,Female
32830,45,Male
32831,26,Female
32834,22,Female
32835,23,Female
32837,19,Female
32838,21,Male
32844,18,Male
32847,36,Male
32848,28,Female
32849,30,Female
32851,22,Female
32852,35,Male
32853,45,Male
32855,26,Female
32856,38,Female
32858,62,Male
32866,51,Male
32868,26,Female
32870,29,Male
32872,45,Female
32874,46,Female
32877,29,Male
32878,25,Male
32879,28,Female
32881,46,Male
32884,41,Female
32888,19,Female
32889,32,Male
32891,25,Male
32892,43,Female
32893,26,Male
32895,33,Female
32896,27,Male
32903,18,Female
32904,35,Male
32908,35,Male
32910,38,Male
32911,50,Male
32912,33,Male
32913,19,Female
32914,23,Female
32915,38,Female
32917,29,Male
32922,26,Male
32923,49,Male
32924,28,Female
32927,33,Female
32929,55,Male
32930,60,Female
32931,58,Female
32932,41,Female
32933,25,Female
32934,59,Male
32935,50,Female
32936,22,Male
32940,28,Male
32941,37,Female
32943,23,Female
32944,46,Male
32946,29,Male
32948,31,Female
32949,27,Male
32950,38,Male
32955,23,Female
32956,32,Female
32958,27,Male
32960,25,Female
32961,18,Female
32963,19,Female
32967,22,Male
32968,46,Female
32969,33,Male
32970,42,Male
32971,68,Male
32973,46,Male
32974,20,Male
32975,32,Male
32976,40,Female
32977,28,Male
32978,48,Female
32979,30,Female
32981,50,Female
32982,40,Male
32984,35,Female
32985,18,Female
32987,45,Male
32988,40,Female
32989,51,Male
32990,25,Female
32991,28,Female
32993,30,Female
32996,30,Male
32999,51,Female
33000,32,Female
33002,28,Male
33003,32,Male
33004,20,Male
33005,25,Male
33009,22,Female
33011,25,Female
33012,33,Female
33013,19,Female
33015,25,Female
33016,28,Female
33018,29,Male
33019,22,Male
33020,26,Male
33021,37,Female
33023,38,Male
33024,42,Male
33026,21,Male
33028,45,Male
33029,41,Female
33030,69,Male
33031,40,Male
33032,25,Male
33035,30,Female
33037,48,Male
33038,25,Male
33039,29,Female
33041,31,Female
33043,23,Female
33045,18,Female
33046,51,Female
33047,28,Female
33048,51,Female
33050,22,Female
33053,29,Female
33054,37,Female
33055,21,Male
33056,26,Female
33057,38,Female
33058,31,Female
33060,39,Female
33062,27,Male
33063,37,Male
33064,28,Female
33065,21,Female
33066,29,Female
33067,32,Male
33068,37,Male
33070,22,Female
33072,18,Male
33076,22,Female
33077,62,Male
33078,39,Female
33079,49,Female
33080,19,Male
33084,23,Male
33085,27,Male
33086,18,Female
33087,23,Female
33089,39,Female
33092,38,Female
33094,22,Female
33096,20,Male
33097,33,Female
33098,18,Female
33099,43,Male
33102,28,Male
33103,20,Male
33104,41,Female
33106,38,Female
33107,26,Male
33109,22,Male
33111,30,Male
33114,65,Female
33115,22,Female
33116,20,Male
33118,25,Female
33119,29,Male
33120,50,Female
33121,23,Female
33122,52,Female
33123,35,Female
33125,20,Female
33128,45,Female
33129,28,Female
33130,18,Female
33132,22,Female
33133,19,Female
33134,25,Female
33136,29,Female
33137,30,Female
33140,33,Female
33141,30,Male
33142,33,Female
33143,35,Male
33145,20,Female
33146,39,Male
33148,40,Female
33149,33,Female
33151,33,Female
33152,62,Female
33153,18,Male
33154,29,Female
33155,33,Female
33157,55,Female
33161,22,Female
33162,21,Female
33163,29,Female
33164,51,Female
33169,56,Male
33171,26,Male
33172,32,Female
33174,27,Female
33176,28,Female
33177,32,Female
33178,37,Male
33181,23,Female
33182,40,Male
33184,43,Male
33186,22,Male
33188,31,Male
33195,36,Male
33197,37,Female
33199,37,Female
33200,19,Female
33201,18,Male
33202,35,Male
33206,50,Male
33207,22,Female
33209,39,Female
33210,30,Female
33212,19,Male
33216,26,Female
33217,28,Male
33221,31,Female
33222,26,Male
33223,23,Male
33224,43,Male
33226,48,Male
33229,18,Female
33230,20,Female
33231,22,Female
33232,23,Male
33234,48,Male
33236,18,Male
33237,21,Female
33240,37,Female
33241,31,Male
33242,35,Female
33244,37,Male
33245,25,Male
33246,38,Male
33247,40,Female
33249,51,Male
33250,19,Other
33254,30,Female
33255,26,Female
33256,18,Female
33258,20,Female
33263,27,Female
33264,53,Female
33266,52,Female
33267,19,Female
33271,37,Male
33273,32,Female
33274,28,Male
33275,42,Male
33277,43,Male
33278,40,Male
33280,19,Female
33281,43,Female
33282,52,Female
33283,33,Female
33285,23,Male
33286,38,Male
33287,47,Male
33288,46,Female
33289,35,Female
33291,37,Male
33292,22,Female
33293,69,Female
33294,37,Female
33296,42,Female
33299,21,Male
33300,66,Male
33301,21,Female
33302,28,Female
33303,32,Male
33305,40,Female
33306,29,Male
33310,18,Female
33313,30,Female
33317,38,Female
33320,25,Male
33321,20,Female
33324,29,Male
33325,43,Male
33326,22,Female
33329,23,Male
33330,30,Female
33333,18,Female
33335,38,Female
33336,39,Female
33338,60,Female
33342,19,Female
33343,46,Female
33345,26,Female
33347,18,Female
33349,19,Female
33351,37,Female
33352,26,Male
33354,38,Female
33355,39,Male
33357,28,Male
33360,27,Female
33361,25,Male
33363,31,Male
33365,29,Male
33366,27,Female
33371,35,Female
33372,63,Female
33373,38,Female
33374,21,Male
33376,63,Female
33377,29,Female
33378,32,Female
33379,31,Female
33381,35,Male
33382,18,Male
33383,33,Female
33384,18,Male
33385,35,Female
33386,23,Male
33388,18,Female
33389,42,Female
33390,37,Female
33391,25,Female
33392,59,Female
33393,31,Male
33395,21,Male
33396,29,Male
33399,21,Female
33401,28,Male
33402,46,Male
33405,48,Female
33412,58,Male
33413,35,Female
33415,20,Female
33416,35,Male
33417,20,Male
33418,28,Female
33419,18,Female
33422,42,Female
33423,20,Male
33424,21,Male
33426,49,Male
33427,43,Female
33429,19,Male
33430,33,Female
33432,52,Female
33433,52,Male
33434,22,Male
33436,41,Male
33438,39,Male
33439,25,Female
33440,29,Female
33441,29,Female
33442,33,Male
33444,31,Female
33445,28,Male
33450,38,Male
33452,25,Male
33453,35,Female
33456,33,Male
33457,53,Male
33458,33,Female
33459,29,Female
33464,21,Male
33466,18,Female
33470,42,Male
33471,18,Female
33472,31,Female
33473,29,Female
33475,28,Female
33478,63,Male
33479,23,Male
33481,36,Male
33482,23,Female
33483,35,Female
33484,37,Male
33485,25,Male
33486,37,Male
33487,66,Male
33488,41,Male
33490,40,Male
33491,21,Female
33492,25,Male
33493,25,Male
33494,29,Female
33495,25,Male
33496,29,Male
33497,26,Male
33498,37,Male
33500,49,Male
33501,40,Female
33502,52,Female
33506,36,Female
33508,29,Male
33510,25,Male
33511,46,Male
33512,40,Female
33513,25,Female
33516,23,Male
33518,42,Female
33520,40,Male
33521,61,Male
33522,18,Male
33525,31,Female
33527,30,Female
33528,31,Male
33529,23,Female
33530,53,Male
33532,62,Female
33534,41,Male
33535,32,Female
33538,51,Male
33543,23,Female
33546,47,Male
33548,35,Female
33549,45,Female
33550,39,Female
33551,39,Female
33554,21,Male
33555,38,Female
33556,62,Male
33557,38,Female
33559,21,Male
33561,22,Female
33562,19,Female
33564,19,Female
33566,27,Male
33567,45,Male
33569,37,Female
33570,29,Female
33571,46,Female
33574,36,Male
33575,19,Male
33577,35,Male
33579,23,Male
33581,22,Female
33582,23,Female
33585,39,Female
33587,43,Male
33588,62,Male
33589,33,Female
33590,43,Male
33591,23,Female
33592,37,Male
33594,38,Female
33597,31,Male
33600,49,Male
33602,51,Male
33605,21,Female
33606,29,Male
33607,25,Female
33608,37,Male
33609,21,Male
33610,23,Male
33614,59,Female
33615,18,Female
33616,47,Female
33617,31,Female
33620,21,Female
33622,50,Female
33624,43,Female
33626,33,Female
33627,35,Male
33628,31,Female
33631,29,Male
33633,25,Female
33635,31,Female
33636,36,Male
33637,27,Female
33638,19,Female
33639,21,Female
33641,23,Female
33642,48,Male
33643,27,Male
33644,41,Male
33645,23,Female
33648,25,Female
33650,38,Male
33653,36,Female
33654,65,Female
33655,21,Female
33659,53,Male
33660,36,Male
33662,43,Male
33663,30,Female
33664,25,Male
33667,35,Male
33668,23,Male
33670,39,Male
33673,26,Male
33674,52,Female
33675,39,Male
33676,41,Female
33679,32,Male
33680,62,Male
33681,41,Male
33682,40,Female
33683,51,Male
33684,18,Male
33686,20,Female
33687,19,Female
33688,36,Male
33692,26,Female
33693,35,Female
33695,32,Male
33699,36,Female
33700,48,Female
33706,33,Female
33707,29,Male
33708,48,Male
33709,31,Male
33712,42,Female
33713,28,Female
33716,23,Female
33717,33,Male
33718,53,Female
33719,21,Female
33720,51,Female
33723,31,Male
33725,62,Male
33728,19,Male
33729,30,Female
33731,32,Male
33733,33,Female
33734,31,Male
33737,40,Female
33738,25,Female
33740,28,Male
33742,22,Female
33743,30,Male
33744,28,Male
33746,43,Female
33747,22,Female
33748,45,Female
33749,41,Female
33751,45,Female
33753,29,Other
33758,36,Female
33759,26,Female
33760,52,Female
33762,33,Male
33766,42,Female
33767,58,Female
33768,42,Male
33769,36,Female
33770,29,Male
33771,32,Male
33773,28,Female
33774,39,Female
33776,27,Male
33779,41,Female
33780,37,Female
33782,19,Other
33784,23,Male
33785,28,Male
33786,19,Female
33787,37,Male
33792,41,Male
33794,37,Male
33795,22,Female
33796,35,Male
33797,30,Male
33798,20,Male
33800,20,Female
33801,23,Male
33803,39,Female
33804,27,Male
33805,43,Male
33806,39,Female
33807,49,Male
33809,22,Male
33813,18,Male
33815,38,Male
33816,18,Female
33818,43,Female
33820,58,Male
33822,21,Female
33823,42,Male
33826,25,Male
33828,23,Female
33829,21,Female
33836,32,Male
33837,40,Female
33838,20,Female
33841,18,Female
33843,22,Female
33845,27,Female
33846,28,Female
33847,18,Male
33849,36,Male
33850,38,Male
33851,28,Male
33854,30,Male
33857,30,Female
33858,21,Male
33859,45,Female
33861,25,Female
33863,19,Female
33864,28,Female
33866,31,Male
33867,22,Male
33869,23,Male
33874,36,Male
33876,28,Male
33877,41,Male
33880,20,Female
33881,41,Male
33882,27,Male
33884,65,Male
33885,59,Female
33887,21,Female
33895,37,Female
33898,39,Female
33900,38,Male
33901,30,Female
33902,23,Female
33903,42,Female
33908,43,Female
33909,26,Female
33913,55,Female
33918,29,Female
33921,26,Female
33922,32,Female
33923,21,Male
33924,37,Female
33925,21,Female
33926,26,Male
33933,30,Male
33935,20,Female
33938,30,Female
33939,68,Male
33940,26,Female
33941,47,Female
33942,28,Female
33944,33,Female
33946,25,Male
33947,18,Female
33950,30,Female
33952,31,Female
33953,43,Female
33954,37,Female
33955,22,Female
33956,23,Male
33957,35,Male
33958,28,Female
33959,38,Female
33960,35,Male
33961,30,Female
33962,45,Male
33963,28,Male
33964,38,Male
33966,32,Female
33968,18,Female
33970,28,Male
33971,49,Female
33972,29,Female
33973,41,Male
33975,33,Male
33976,29,Male
33977,28,Male
33979,36,Female
33980,29,Male
33987,50,Male
33988,20,Female
33989,27,Male
33990,27,Male
33992,35,Female
33993,41,Female
33994,19,Male
33995,18,Male
33998,32,Female
33999,50,Female
34003,26,Female
34005,31,Male
34006,32,Female
34008,25,Female
34011,38,Female
34012,43,Female
34014,40,Female
34016,42,Female
34024,35,Female
34025,45,Female
34027,43,Female
34029,52,Female
34030,23,Male
34033,38,Female
34035,30,Male
34037,31,Female
34038,20,Female
34039,55,Female
34040,21,Female
34041,33,Female
34042,23,Male
34043,39,Female
34045,32,Female
34046,61,Male
34047,50,Male
34051,20,Male
34054,19,Female
34055,32,Male
34057,31,Female
34058,21,Male
34060,21,Male
34061,42,Male
34062,21,Male
34063,31,Female
34064,27,Male
34068,31,Female
34069,22,Male
34070,32,Female
34071,22,Female
34072,36,Female
34073,21,Female
34074,26,Female
34077,36,Female
34078,36,Female
34079,21,Male
34080,40,Female
34081,35,Female
34082,42,Female
34083,18,Female
34086,23,Female
34090,27,Female
34091,28,Male
34092,23,Male
34093,28,Female
34094,19,Female
34095,37,Female
34096,48,Male
34098,25,Female
34099,30,Female
34101,26,Female
34102,45,Female
34103,26,Female
34104,29,Male
34107,37,Female
34108,30,Male
34109,32,Female
34111,36,Female
34112,22,Male
34113,22,Female
34114,42,Female
34116,23,Female
34118,38,Female
34119,48,Male
34121,23,Male
34122,32,Female
34123,62,Male
34124,23,Female
34129,36,Female
34132,27,Female
34133,36,Male
34135,32,Male
34137,53,Female
34139,20,Male
34142,30,Male
34143,28,Female
34144,32,Female
34145,36,Female
34146,22,Male
34148,25,Female
34154,20,Female
34155,36,Male
34156,21,Male
34157,32,Other
34159,26,Male
34160,37,Male
34161,26,Female
34162,65,Female
34163,20,Female
34166,29,Female
34169,18,Male
34171,33,Female
34172,43,Male
34174,18,Male
34175,21,Female
34178,31,Male
34179,18,Male
34180,26,Male
34182,22,Female
34185,36,Male
34189,23,Female
34190,32,Male
34194,31,Female
34196,22,Male
34197,33,Male
34198,26,Female
34200,53,Male
34202,47,Male
34203,32,Female
34205,43,Female
34207,43,Male
34208,27,Female
34209,31,Female
34211,47,Female
34212,42,Male
34215,23,Male
34218,27,Female
34219,35,Male
34221,18,Male
34222,25,Male
34223,41,Female
34224,20,Female
34226,41,Male
34228,32,Female
34229,30,Male
34235,43,Female
34236,52,Male
34238,18,Male
34240,35,Female
34241,28,Female
34242,22,Female
34244,32,Female
34246,36,Female
34247,38,Other
34249,50,Female
34251,32,Female
34253,35,Male
34254,68,Male
34255,36,Female
34256,25,Other
34257,31,Female
34258,38,Male
34260,32,Male
34261,48,Female
34262,63,Male
34264,41,Female
34265,19,Female
34266,36,Female
